chart_label,region,national_rank_of_accepting_candidate
unknown_year_B,Scotland,131
unknown_year_B,Scotland,570
unknown_year_B,Scotland,239
unknown_year_B,Scotland,1508
unknown_year_B,Scotland,1727
unknown_year_B,Scotland,1680
unknown_year_B,Scotland,1578
unknown_year_B,Scotland,35
unknown_year_B,Scotland,260
unknown_year_B,Scotland,1595
unknown_year_B,Scotland,287
unknown_year_B,Scotland,1879
unknown_year_B,Scotland,1108
unknown_year_B,Scotland,1527
unknown_year_B,Scotland,355
unknown_year_B,Scotland,370
unknown_year_B,Scotland,787
unknown_year_B,Scotland,249
unknown_year_B,Scotland,1148
unknown_year_B,Scotland,114
unknown_year_B,Scotland,1547
unknown_year_B,Scotland,1307
unknown_year_B,Scotland,871
unknown_year_B,Scotland,714
unknown_year_B,Scotland,1083
unknown_year_B,Scotland,834
unknown_year_B,Scotland,93
unknown_year_B,Scotland,56
unknown_year_B,Scotland,1717
unknown_year_B,Scotland,1169
unknown_year_B,Scotland,125
unknown_year_B,Scotland,1441
unknown_year_B,Scotland,1037
unknown_year_B,Scotland,1177
unknown_year_B,Scotland,1618
unknown_year_B,Scotland,143
unknown_year_B,Scotland,582
unknown_year_B,Scotland,1758
unknown_year_B,Scotland,1904
unknown_year_B,Scotland,1230
unknown_year_B,Scotland,1789
unknown_year_B,Scotland,148
unknown_year_B,Scotland,889
unknown_year_B,Scotland,942
unknown_year_B,Scotland,940
unknown_year_B,Scotland,1457
unknown_year_B,Scotland,1226
unknown_year_B,Scotland,794
unknown_year_B,Scotland,1145
unknown_year_B,Scotland,1560
unknown_year_B,Scotland,964
unknown_year_B,Scotland,270
unknown_year_B,Scotland,662
unknown_year_B,Scotland,437
unknown_year_B,Scotland,657
unknown_year_B,Scotland,546
unknown_year_B,Scotland,708
unknown_year_B,Scotland,1381
unknown_year_B,Scotland,738
unknown_year_B,Scotland,775
unknown_year_B,Scotland,1729
unknown_year_B,Scotland,927
unknown_year_B,Scotland,67
unknown_year_B,Scotland,1389
unknown_year_B,Scotland,850
unknown_year_B,Scotland,1166
unknown_year_B,Scotland,1725
unknown_year_B,South West - Peninsula,1737
unknown_year_B,South West - Peninsula,996
unknown_year_B,South West - Peninsula,2031
unknown_year_B,South West - Peninsula,1646
unknown_year_B,South West - Peninsula,1078
unknown_year_B,South West - Peninsula,1910
unknown_year_B,South West - Peninsula,1632
unknown_year_B,South West - Peninsula,1932
unknown_year_B,South West - Peninsula,2021
unknown_year_B,South West - Peninsula,666
unknown_year_B,South West - Peninsula,1215
unknown_year_B,South West - Peninsula,1416
unknown_year_B,South West - Peninsula,1392
unknown_year_B,South West - Peninsula,1440
unknown_year_B,South West - Peninsula,1626
unknown_year_B,South West - Peninsula,2032
unknown_year_B,South West - Peninsula,812
unknown_year_B,South West - Peninsula,297
unknown_year_B,South West - Peninsula,1067
unknown_year_B,South West - Peninsula,1920
unknown_year_B,South West - Peninsula,1668
unknown_year_B,South West - Peninsula,1991
unknown_year_B,South West - Peninsula,2013
unknown_year_B,South West - Peninsula,1766
unknown_year_B,South West - Peninsula,1792
unknown_year_B,South West - Peninsula,223
unknown_year_B,South West - Peninsula,1804
unknown_year_B,South West - Peninsula,403
unknown_year_B,South West - Peninsula,1979
unknown_year_B,South West - Peninsula,839
unknown_year_B,South West - Peninsula,1379
unknown_year_B,South West - Peninsula,980
unknown_year_B,South West - Peninsula,798
unknown_year_B,South West - Peninsula,178
unknown_year_B,South West - Peninsula,796
unknown_year_B,South West - Peninsula,1930
unknown_year_B,South West - Peninsula,276
unknown_year_B,South West - Peninsula,336
unknown_year_B,South West - Peninsula,1386
unknown_year_B,South West - Peninsula,1635
unknown_year_B,South West - Peninsula,1396
unknown_year_B,South West - Peninsula,765
unknown_year_B,South West - Peninsula,648
unknown_year_B,South West - Severn,560
unknown_year_B,South West - Severn,201
unknown_year_B,South West - Severn,464
unknown_year_B,South West - Severn,528
unknown_year_B,South West - Severn,1262
unknown_year_B,South West - Severn,1347
unknown_year_B,South West - Severn,1821
unknown_year_B,South West - Severn,724
unknown_year_B,South West - Severn,623
unknown_year_B,South West - Severn,452
unknown_year_B,South West - Severn,63
unknown_year_B,South West - Severn,999
unknown_year_B,South West - Severn,707
unknown_year_B,South West - Severn,193
unknown_year_B,South West - Severn,292
unknown_year_B,South West - Severn,1163
unknown_year_B,South West - Severn,838
unknown_year_B,South West - Severn,1167
unknown_year_B,South West - Severn,438
unknown_year_B,South West - Severn,932
unknown_year_B,South West - Severn,354
unknown_year_B,South West - Severn,641
unknown_year_B,South West - Severn,487
unknown_year_B,South West - Severn,411
unknown_year_B,South West - Severn,130
unknown_year_B,South West - Severn,675
unknown_year_B,South West - Severn,533
unknown_year_B,South West - Severn,1007
unknown_year_B,South West - Severn,1780
unknown_year_B,South West - Severn,396
unknown_year_B,South West - Severn,510
unknown_year_B,South West - Severn,432
unknown_year_B,South West - Severn,618
unknown_year_B,South West - Severn,930
unknown_year_B,South West - Severn,126
unknown_year_B,South West - Severn,1589
unknown_year_B,South West - Severn,1291
unknown_year_B,South West - Severn,175
unknown_year_B,South West - Severn,606
unknown_year_B,South West - Severn,667
unknown_year_B,South West - Severn,854
unknown_year_B,South West - Severn,865
unknown_year_B,South West - Severn,488
unknown_year_B,South West - Severn,192
unknown_year_B,South West - Severn,809
unknown_year_B,South West - Severn,741
unknown_year_B,South West - Severn,47
unknown_year_B,South West - Severn,95
unknown_year_B,South West - Severn,103
unknown_year_B,South West - Severn,783
unknown_year_B,South West - Severn,55
unknown_year_B,South West - Severn,325
unknown_year_B,South West - Severn,133
unknown_year_B,South West - Severn,1162
unknown_year_B,South West - Severn,161
unknown_year_B,Thames Valley,549
unknown_year_B,Thames Valley,643
unknown_year_B,Thames Valley,1239
unknown_year_B,Thames Valley,1173
unknown_year_B,Thames Valley,1342
unknown_year_B,Thames Valley,298
unknown_year_B,Thames Valley,1151
unknown_year_B,Thames Valley,617
unknown_year_B,Thames Valley,363
unknown_year_B,Thames Valley,905
unknown_year_B,Thames Valley,1201
unknown_year_B,Thames Valley,2097
unknown_year_B,Thames Valley,224
unknown_year_B,Thames Valley,387
unknown_year_B,Thames Valley,291
unknown_year_B,Thames Valley,772
unknown_year_B,Thames Valley,922
unknown_year_B,Thames Valley,716
unknown_year_B,Thames Valley,709
unknown_year_B,Thames Valley,567
unknown_year_B,Thames Valley,1174
unknown_year_B,Thames Valley,519
unknown_year_B,Thames Valley,498
unknown_year_B,Thames Valley,502
unknown_year_B,Thames Valley,180
unknown_year_B,Thames Valley,540
unknown_year_B,Thames Valley,602
unknown_year_B,Thames Valley,1495
unknown_year_B,Thames Valley,344
unknown_year_B,Thames Valley,137
unknown_year_B,Thames Valley,690
unknown_year_B,Thames Valley,844
unknown_year_B,Thames Valley,1072
unknown_year_B,Thames Valley,288
unknown_year_B,Thames Valley,177
unknown_year_B,Thames Valley,601
unknown_year_B,Thames Valley,496
unknown_year_B,Thames Valley,475
unknown_year_B,Thames Valley,1393
unknown_year_B,Thames Valley,694
unknown_year_B,Thames Valley,1365
unknown_year_B,Thames Valley,974
unknown_year_B,Thames Valley,1045
unknown_year_B,Thames Valley,1207
unknown_year_B,Thames Valley,1260
unknown_year_B,Thames Valley,117
unknown_year_B,Thames Valley,427
unknown_year_B,Thames Valley,820
unknown_year_B,Thames Valley,541
unknown_year_B,Thames Valley,1095
unknown_year_B,Thames Valley,819
unknown_year_B,Thames Valley,229
unknown_year_B,Thames Valley,463
unknown_year_B,Thames Valley,608
unknown_year_B,Thames Valley,264
unknown_year_B,Thames Valley,1013
unknown_year_B,Thames Valley,770
unknown_year_B,Thames Valley,926
unknown_year_B,Wales,2072
unknown_year_B,Wales,331
unknown_year_B,Wales,957
unknown_year_B,Wales,2079
unknown_year_B,Wales,2076
unknown_year_B,Wales,1925
unknown_year_B,Wales,1793
unknown_year_B,Wales,1314
unknown_year_B,Wales,2007
unknown_year_B,Wales,1911
unknown_year_B,Wales,1860
unknown_year_B,Wales,1738
unknown_year_B,Wales,1665
unknown_year_B,Wales,2106
unknown_year_B,Wales,1213
unknown_year_B,Wales,1710
unknown_year_B,Wales,680
unknown_year_B,Wales,1216
unknown_year_B,Wales,1716
unknown_year_B,Wales,2100
unknown_year_B,Wales,389
unknown_year_B,Wales,2113
unknown_year_B,Wales,1115
unknown_year_B,Wales,1112
unknown_year_B,Wales,1357
unknown_year_B,Wales,1864
unknown_year_B,Wales,2066
unknown_year_B,Wales,1957
unknown_year_B,Wales,1919
unknown_year_B,Wales,1337
unknown_year_B,Wales,1454
unknown_year_B,Wales,2115
unknown_year_B,Wales,1485
unknown_year_B,Wales,2114
unknown_year_B,Wales,2108
unknown_year_B,Wales,2012
unknown_year_B,Wales,2111
unknown_year_B,Wales,2043
unknown_year_B,Wales,2051
unknown_year_B,Wales,912
unknown_year_B,Wales,1693
unknown_year_B,Wales,1293
unknown_year_B,Wales,1969
unknown_year_B,Wales,1997
unknown_year_B,Wales,1331
unknown_year_B,Wales,2119
unknown_year_B,Wales,1383
unknown_year_B,Wales,29
unknown_year_B,Wales,2080
unknown_year_B,Wales,1296
unknown_year_B,Wales,1176
unknown_year_B,Wales,1736
unknown_year_B,Wales,658
unknown_year_B,Wales,1390
unknown_year_B,Wales,1801
unknown_year_B,Wales,2105
unknown_year_B,Wales,1217
unknown_year_B,Wales,2092
unknown_year_B,Wales,412
unknown_year_B,Wales,2067
unknown_year_B,Wales,2099
unknown_year_B,Wales,2082
unknown_year_B,Wales,2089
unknown_year_B,Wales,1670
unknown_year_B,Wales,2044
unknown_year_B,Wales,1988
unknown_year_B,Wessex,1498
unknown_year_B,Wessex,1664
unknown_year_B,Wessex,1811
unknown_year_B,Wessex,1629
unknown_year_B,Wessex,1464
unknown_year_B,Wessex,976
unknown_year_B,Wessex,1091
unknown_year_B,Wessex,1570
unknown_year_B,Wessex,1905
unknown_year_B,Wessex,1691
unknown_year_B,Wessex,1689
unknown_year_B,Wessex,1188
unknown_year_B,Wessex,827
unknown_year_B,Wessex,872
unknown_year_B,Wessex,1008
unknown_year_B,Wessex,1504
unknown_year_B,Wessex,1050
unknown_year_B,Wessex,203
unknown_year_B,Wessex,1970
unknown_year_B,Wessex,1826
unknown_year_B,Wessex,554
unknown_year_B,Wessex,1526
unknown_year_B,Wessex,998
unknown_year_B,Wessex,2008
unknown_year_B,Wessex,1968
unknown_year_B,Wessex,1279
unknown_year_B,Wessex,861
unknown_year_B,Wessex,1870
unknown_year_B,Wessex,1142
unknown_year_B,Wessex,1878
unknown_year_B,Wessex,1791
unknown_year_B,Wessex,369
unknown_year_B,Wessex,1813
unknown_year_B,Wessex,1624
unknown_year_B,Wessex,1016
unknown_year_B,Wessex,1976
unknown_year_B,Wessex,1633
unknown_year_B,Wessex,739
unknown_year_B,Wessex,993
unknown_year_B,Wessex,1120
unknown_year_B,Wessex,1562
unknown_year_B,Wessex,1965
unknown_year_B,Wessex,1933
unknown_year_B,Wessex,1371
unknown_year_B,Wessex,1412
unknown_year_B,Wessex,1152
unknown_year_B,Wessex,407
unknown_year_B,Wessex,856
unknown_year_B,Wessex,1588
unknown_year_B,Wessex,1679
unknown_year_B,Wessex,1734
unknown_year_B,Wessex,1916
unknown_year_B,Wessex,1931
unknown_year_B,Wessex,1599
unknown_year_B,Wessex,120
unknown_year_B,Wessex,990
unknown_year_B,Wessex,847
unknown_year_B,Wessex,992
unknown_year_B,Wessex,1692
unknown_year_B,Wessex,1208
unknown_year_B,Wessex,1205
unknown_year_B,Wessex,1428
unknown_year_B,Wessex,1450
unknown_year_B,Wessex,1817
unknown_year_B,Wessex,830
unknown_year_B,West Midlands,804
unknown_year_B,West Midlands,551
unknown_year_B,West Midlands,434
unknown_year_B,West Midlands,266
unknown_year_B,West Midlands,1488
unknown_year_B,West Midlands,784
unknown_year_B,West Midlands,1449
unknown_year_B,West Midlands,764
unknown_year_B,West Midlands,1189
unknown_year_B,West Midlands,503
unknown_year_B,West Midlands,1952
unknown_year_B,West Midlands,1041
unknown_year_B,West Midlands,1477
unknown_year_B,West Midlands,621
unknown_year_B,West Midlands,1110
unknown_year_B,West Midlands,511
unknown_year_B,West Midlands,1695
unknown_year_B,West Midlands,1272
unknown_year_B,West Midlands,32
unknown_year_B,West Midlands,254
unknown_year_B,West Midlands,670
unknown_year_B,West Midlands,1377
unknown_year_B,West Midlands,1722
unknown_year_B,West Midlands,782
unknown_year_B,West Midlands,1131
unknown_year_B,West Midlands,1146
unknown_year_B,West Midlands,1268
unknown_year_B,West Midlands,1251
unknown_year_B,West Midlands,1739
unknown_year_B,West Midlands,1613
unknown_year_B,West Midlands,1322
unknown_year_B,West Midlands,128
unknown_year_B,West Midlands,232
unknown_year_B,West Midlands,1319
unknown_year_B,West Midlands,1548
unknown_year_B,West Midlands,2
unknown_year_B,West Midlands,803
unknown_year_B,West Midlands,671
unknown_year_B,West Midlands,1967
unknown_year_B,West Midlands,780
unknown_year_B,West Midlands,1004
unknown_year_B,West Midlands,1742
unknown_year_B,West Midlands,1881
unknown_year_B,West Midlands,164
unknown_year_B,West Midlands,1206
unknown_year_B,West Midlands,962
unknown_year_B,West Midlands,840
unknown_year_B,West Midlands,512
unknown_year_B,West Midlands,1506
unknown_year_B,West Midlands,731
unknown_year_B,West Midlands,1459
unknown_year_B,West Midlands,1109
unknown_year_B,West Midlands,715
unknown_year_B,West Midlands,1161
unknown_year_B,West Midlands,1712
unknown_year_B,West Midlands,326
unknown_year_B,West Midlands,486
unknown_year_B,West Midlands,340
unknown_year_B,West Midlands,1639
unknown_year_B,West Midlands,1274
unknown_year_B,West Midlands,665
unknown_year_B,West Midlands,918
unknown_year_B,West Midlands,629
unknown_year_B,West Midlands,1955
unknown_year_B,West Midlands,1209
unknown_year_B,West Midlands,1273
unknown_year_B,West Midlands,1473
unknown_year_B,West Midlands,1404
unknown_year_B,West Midlands,1384
unknown_year_B,West Midlands,1332
unknown_year_B,West Midlands,31
unknown_year_B,West Midlands,1761
unknown_year_B,West Midlands,107
unknown_year_B,West Midlands,162
unknown_year_B,West Midlands,1682
unknown_year_B,West Midlands,1945
unknown_year_B,West Midlands,1219
unknown_year_B,West Midlands,491
unknown_year_B,West Midlands,1437
unknown_year_B,West Midlands,563
unknown_year_B,West Midlands,593
unknown_year_B,West Midlands,815
unknown_year_B,West Midlands,1298
unknown_year_B,West Midlands,1195
unknown_year_B,West Midlands,1249
unknown_year_B,West Midlands,795
unknown_year_B,West Midlands,1330
unknown_year_B,West Midlands,1640
unknown_year_B,West Midlands,189
unknown_year_B,West Midlands,799
unknown_year_B,West Midlands,525
unknown_year_B,West Midlands,1746
unknown_year_B,West Midlands,1304
unknown_year_B,West Midlands,1701
unknown_year_B,West Midlands,1503
unknown_year_B,West Midlands,37
unknown_year_B,West Midlands,1574
unknown_year_B,West Midlands,1403
unknown_year_B,West Midlands,1405
unknown_year_B,West Midlands,1419
unknown_year_B,West Midlands,1025
unknown_year_B,West Midlands,706
unknown_year_B,West Midlands,968
unknown_year_B,West Midlands,417
unknown_year_B,West Midlands,575
unknown_year_B,West Midlands,1445
unknown_year_B,West Midlands,1523
unknown_year_B,West Midlands,1939
unknown_year_B,West Midlands,1258
unknown_year_B,Yorkshire and the Humber,1068
unknown_year_B,Yorkshire and the Humber,1135
unknown_year_B,Yorkshire and the Humber,1451
unknown_year_B,Yorkshire and the Humber,1546
unknown_year_B,Yorkshire and the Humber,1324
unknown_year_B,Yorkshire and the Humber,564
unknown_year_B,Yorkshire and the Humber,1536
unknown_year_B,Yorkshire and the Humber,446
unknown_year_B,Yorkshire and the Humber,33
unknown_year_B,Yorkshire and the Humber,1634
unknown_year_B,Yorkshire and the Humber,1620
unknown_year_B,Yorkshire and the Humber,1834
unknown_year_B,Yorkshire and the Humber,1849
unknown_year_B,Yorkshire and the Humber,1924
unknown_year_B,Yorkshire and the Humber,921
unknown_year_B,Yorkshire and the Humber,2058
unknown_year_B,Yorkshire and the Humber,1348
unknown_year_B,Yorkshire and the Humber,953
unknown_year_B,Yorkshire and the Humber,647
unknown_year_B,Yorkshire and the Humber,904
unknown_year_B,Yorkshire and the Humber,1443
unknown_year_B,Yorkshire and the Humber,1909
unknown_year_B,Yorkshire and the Humber,1824
unknown_year_B,Yorkshire and the Humber,197
unknown_year_B,Yorkshire and the Humber,2077
unknown_year_B,Yorkshire and the Humber,79
unknown_year_B,Yorkshire and the Humber,1602
unknown_year_B,Yorkshire and the Humber,1763
unknown_year_B,Yorkshire and the Humber,1285
unknown_year_B,Yorkshire and the Humber,1093
unknown_year_B,Yorkshire and the Humber,1496
unknown_year_B,Yorkshire and the Humber,2056
unknown_year_B,Yorkshire and the Humber,1368
unknown_year_B,Yorkshire and the Humber,2073
unknown_year_B,Yorkshire and the Humber,535
unknown_year_B,Yorkshire and the Humber,2000
unknown_year_B,Yorkshire and the Humber,1564
unknown_year_B,Yorkshire and the Humber,1484
unknown_year_B,Yorkshire and the Humber,1590
unknown_year_B,Yorkshire and the Humber,1998
unknown_year_B,Yorkshire and the Humber,1601
unknown_year_B,Yorkshire and the Humber,1082
unknown_year_B,Yorkshire and the Humber,1220
unknown_year_B,Yorkshire and the Humber,360
unknown_year_B,Yorkshire and the Humber,445
unknown_year_B,Yorkshire and the Humber,1741
unknown_year_B,Yorkshire and the Humber,1061
unknown_year_B,Yorkshire and the Humber,1596
unknown_year_B,Yorkshire and the Humber,2036
unknown_year_B,Yorkshire and the Humber,12
unknown_year_B,Yorkshire and the Humber,169
unknown_year_B,Yorkshire and the Humber,726
unknown_year_B,Yorkshire and the Humber,2019
unknown_year_B,Yorkshire and the Humber,955
unknown_year_B,Yorkshire and the Humber,1438
unknown_year_B,Yorkshire and the Humber,2075
unknown_year_B,Yorkshire and the Humber,1683
unknown_year_B,Yorkshire and the Humber,2064
unknown_year_B,Yorkshire and the Humber,1345
unknown_year_B,Yorkshire and the Humber,478
unknown_year_B,Yorkshire and the Humber,1850
unknown_year_B,Yorkshire and the Humber,1684
unknown_year_B,Yorkshire and the Humber,1292
unknown_year_B,Yorkshire and the Humber,216
unknown_year_B,Yorkshire and the Humber,1192
unknown_year_B,Yorkshire and the Humber,1054
unknown_year_B,Yorkshire and the Humber,1735
unknown_year_B,Yorkshire and the Humber,2027
unknown_year_B,Yorkshire and the Humber,2074
unknown_year_B,Yorkshire and the Humber,408
unknown_year_B,Yorkshire and the Humber,209
unknown_year_B,Yorkshire and the Humber,771
unknown_year_B,Yorkshire and the Humber,1138
unknown_year_B,Yorkshire and the Humber,1704
unknown_year_B,Yorkshire and the Humber,308
unknown_year_B,Yorkshire and the Humber,1767
unknown_year_B,Yorkshire and the Humber,661
unknown_year_B,Yorkshire and the Humber,1317
unknown_year_B,Yorkshire and the Humber,1743
unknown_year_B,Yorkshire and the Humber,1612
unknown_year_B,Yorkshire and the Humber,1762
unknown_year_B,Yorkshire and the Humber,1099
unknown_year_B,Yorkshire and the Humber,273
unknown_year_B,Yorkshire and the Humber,1430
unknown_year_B,Yorkshire and the Humber,2024
unknown_year_B,Yorkshire and the Humber,1030
unknown_year_B,Yorkshire and the Humber,1869
unknown_year_B,Yorkshire and the Humber,1079
unknown_year_B,Yorkshire and the Humber,2014
unknown_year_B,Yorkshire and the Humber,284
unknown_year_B,Yorkshire and the Humber,1579
unknown_year_B,Yorkshire and the Humber,1301
unknown_year_B,Yorkshire and the Humber,2052
unknown_year_B,Yorkshire and the Humber,1432
unknown_year_B,Yorkshire and the Humber,330
unknown_year_B,Yorkshire and the Humber,1010
unknown_year_B,Yorkshire and the Humber,1118
unknown_year_B,Yorkshire and the Humber,252
unknown_year_B,Yorkshire and the Humber,2039
unknown_year_B,Yorkshire and the Humber,929
unknown_year_B,Yorkshire and the Humber,2050
unknown_year_B,Yorkshire and the Humber,836
unknown_year_B,Yorkshire and the Humber,1027
unknown_year_B,Yorkshire and the Humber,1568
unknown_year_B,Yorkshire and the Humber,481
unknown_year_B,Yorkshire and the Humber,1912
unknown_year_B,Yorkshire and the Humber,1500
unknown_year_B,Yorkshire and the Humber,1816
unknown_year_B,Yorkshire and the Humber,1358
unknown_year_B,Yorkshire and the Humber,1591
unknown_year_B,Yorkshire and the Humber,2009
unknown_year_B,Yorkshire and the Humber,290
unknown_year_B,Yorkshire and the Humber,1809
unknown_year_B,Yorkshire and the Humber,1709
unknown_year_B,Yorkshire and the Humber,1222
unknown_year_B,Yorkshire and the Humber,1887
unknown_year_B,Yorkshire and the Humber,2048
unknown_year_B,Yorkshire and the Humber,22
unknown_year_B,Yorkshire and the Humber,1478
unknown_year_B,Yorkshire and the Humber,653
unknown_year_B,Yorkshire and the Humber,2038
unknown_year_B,Yorkshire and the Humber,1429
unknown_year_B,Yorkshire and the Humber,213
unknown_year_B,Yorkshire and the Humber,1898
unknown_year_B,Yorkshire and the Humber,1854
unknown_year_B,Yorkshire and the Humber,656
unknown_year_B,Yorkshire and the Humber,1098
unknown_year_B,Yorkshire and the Humber,745
unknown_year_B,Yorkshire and the Humber,1795
unknown_year_B,Yorkshire and the Humber,1074
unknown_year_B,Yorkshire and the Humber,1313
unknown_year_B,Yorkshire and the Humber,1159
unknown_year_B,Yorkshire and the Humber,1859
unknown_year_B,Yorkshire and the Humber,1044
unknown_year_B,Yorkshire and the Humber,1806
unknown_year_B,Yorkshire and the Humber,743
unknown_year_B,Yorkshire and the Humber,1388
unknown_year_B,Yorkshire and the Humber,2045
unknown_year_B,Yorkshire and the Humber,730
unknown_year_B,Yorkshire and the Humber,2062
unknown_year_B,Yorkshire and the Humber,1060
unknown_year_B,Yorkshire and the Humber,2011
unknown_year_B,Yorkshire and the Humber,1800
unknown_year_B,Yorkshire and the Humber,1012
unknown_year_B,Yorkshire and the Humber,272
unknown_year_B,Yorkshire and the Humber,1282
unknown_year_B,Yorkshire and the Humber,1843
unknown_year_B,Yorkshire and the Humber,663
unknown_year_B,Yorkshire and the Humber,961
unknown_year_B,Yorkshire and the Humber,304
unknown_year_B,Yorkshire and the Humber,1711
unknown_year_B,Yorkshire and the Humber,1853
unknown_year_B,Yorkshire and the Humber,64
2023,East Midlands,2033
2023,East Midlands,2021
2023,East Midlands,2001
2023,East Midlands,2000
2023,East Midlands,1939
2023,East Midlands,1930
2023,East Midlands,1926
2023,East Midlands,1924
2023,East Midlands,1885
2023,East Midlands,1881
2023,East Midlands,1849
2023,East Midlands,1829
2023,East Midlands,1818
2023,East Midlands,1813
2023,East Midlands,1754
2023,East Midlands,1730
2023,East Midlands,1728
2023,East Midlands,1721
2023,East Midlands,1705
2023,East Midlands,1684
2023,East Midlands,1680
2023,East Midlands,1671
2023,East Midlands,1637
2023,East Midlands,1632
2023,East Midlands,1627
2023,East Midlands,1580
2023,East Midlands,1558
2023,East Midlands,1553
2023,East Midlands,1545
2023,East Midlands,1508
2023,East Midlands,1507
2023,East Midlands,1506
2023,East Midlands,1495
2023,East Midlands,1454
2023,East Midlands,1424
2023,East Midlands,1415
2023,East Midlands,1379
2023,East Midlands,1371
2023,East Midlands,1355
2023,East Midlands,1334
2023,East Midlands,1332
2023,East Midlands,1329
2023,East Midlands,1295
2023,East Midlands,1256
2023,East Midlands,1250
2023,East Midlands,1238
2023,East Midlands,1236
2023,East Midlands,1206
2023,East Midlands,1160
2023,East Midlands,1135
2023,East Midlands,1091
2023,East Midlands,1067
2023,East Midlands,1046
2023,East Midlands,1045
2023,East Midlands,1044
2023,East Midlands,1027
2023,East Midlands,981
2023,East Midlands,929
2023,East Midlands,914
2023,East Midlands,867
2023,East Midlands,855
2023,East Midlands,852
2023,East Midlands,822
2023,East Midlands,807
2023,East Midlands,804
2023,East Midlands,790
2023,East Midlands,703
2023,East Midlands,694
2023,East Midlands,680
2023,East Midlands,651
2023,East Midlands,622
2023,East Midlands,615
2023,East Midlands,556
2023,East Midlands,551
2023,East Midlands,470
2023,East Midlands,462
2023,East Midlands,405
2023,East Midlands,382
2023,East Midlands,341
2023,East Midlands,305
2023,East Midlands,285
2023,East Midlands,133
2023,East of England,2134
2023,East of England,2133
2023,East of England,2131
2023,East of England,2125
2023,East of England,2106
2023,East of England,2101
2023,East of England,2081
2023,East of England,2043
2023,East of England,2031
2023,East of England,1992
2023,East of England,1968
2023,East of England,1960
2023,East of England,1936
2023,East of England,1858
2023,East of England,1857
2023,East of England,1850
2023,East of England,1847
2023,East of England,1844
2023,East of England,1838
2023,East of England,1836
2023,East of England,1832
2023,East of England,1822
2023,East of England,1821
2023,East of England,1820
2023,East of England,1811
2023,East of England,1792
2023,East of England,1776
2023,East of England,1765
2023,East of England,1764
2023,East of England,1756
2023,East of England,1746
2023,East of England,1742
2023,East of England,1736
2023,East of England,1720
2023,East of England,1718
2023,East of England,1703
2023,East of England,1658
2023,East of England,1657
2023,East of England,1635
2023,East of England,1595
2023,East of England,1587
2023,East of England,1586
2023,East of England,1579
2023,East of England,1577
2023,East of England,1550
2023,East of England,1521
2023,East of England,1513
2023,East of England,1512
2023,East of England,1499
2023,East of England,1496
2023,East of England,1494
2023,East of England,1485
2023,East of England,1456
2023,East of England,1436
2023,East of England,1430
2023,East of England,1419
2023,East of England,1407
2023,East of England,1391
2023,East of England,1370
2023,East of England,1368
2023,East of England,1366
2023,East of England,1362
2023,East of England,1350
2023,East of England,1349
2023,East of England,1327
2023,East of England,1306
2023,East of England,1278
2023,East of England,1245
2023,East of England,1230
2023,East of England,1229
2023,East of England,1202
2023,East of England,1197
2023,East of England,1187
2023,East of England,1177
2023,East of England,1172
2023,East of England,1171
2023,East of England,1166
2023,East of England,1161
2023,East of England,1134
2023,East of England,1099
2023,East of England,1097
2023,East of England,1054
2023,East of England,1053
2023,East of England,1035
2023,East of England,983
2023,East of England,982
2023,East of England,954
2023,East of England,947
2023,East of England,942
2023,East of England,911
2023,East of England,879
2023,East of England,873
2023,East of England,839
2023,East of England,817
2023,East of England,801
2023,East of England,789
2023,East of England,778
2023,East of England,768
2023,East of England,681
2023,East of England,633
2023,East of England,604
2023,East of England,598
2023,East of England,594
2023,East of England,583
2023,East of England,577
2023,East of England,571
2023,East of England,548
2023,East of England,533
2023,East of England,523
2023,East of England,513
2023,East of England,489
2023,East of England,478
2023,East of England,451
2023,East of England,447
2023,East of England,430
2023,East of England,410
2023,East of England,396
2023,East of England,365
2023,East of England,342
2023,East of England,337
2023,East of England,331
2023,East of England,309
2023,East of England,304
2023,East of England,287
2023,East of England,273
2023,East of England,272
2023,East of England,259
2023,East of England,241
2023,East of England,234
2023,East of England,229
2023,East of England,225
2023,East of England,170
2023,East of England,10
2023,Kent Surrey and Sussex,2038
2023,Kent Surrey and Sussex,2025
2023,Kent Surrey and Sussex,2020
2023,Kent Surrey and Sussex,1985
2023,Kent Surrey and Sussex,1917
2023,Kent Surrey and Sussex,1887
2023,Kent Surrey and Sussex,1884
2023,Kent Surrey and Sussex,1869
2023,Kent Surrey and Sussex,1815
2023,Kent Surrey and Sussex,1748
2023,Kent Surrey and Sussex,1737
2023,Kent Surrey and Sussex,1689
2023,Kent Surrey and Sussex,1675
2023,Kent Surrey and Sussex,1614
2023,Kent Surrey and Sussex,1609
2023,Kent Surrey and Sussex,1604
2023,Kent Surrey and Sussex,1600
2023,Kent Surrey and Sussex,1591
2023,Kent Surrey and Sussex,1566
2023,Kent Surrey and Sussex,1557
2023,Kent Surrey and Sussex,1536
2023,Kent Surrey and Sussex,1527
2023,Kent Surrey and Sussex,1525
2023,Kent Surrey and Sussex,1504
2023,Kent Surrey and Sussex,1488
2023,Kent Surrey and Sussex,1443
2023,Kent Surrey and Sussex,1439
2023,Kent Surrey and Sussex,1426
2023,Kent Surrey and Sussex,1413
2023,Kent Surrey and Sussex,1408
2023,Kent Surrey and Sussex,1401
2023,Kent Surrey and Sussex,1396
